dataset,model,variant,seed,label_ratio,accuracy,precision,recall,f1,macro_f1,weighted_f1,fpr,fnr,threshold,auroc
road,scs_can,full,42,1.0,0.998316170084546,0.9969230769230769,0.9135338345864662,0.9534085335948994,0.9762755625672671,0.9982800977405033,5.419564628308193e-05,0.08646616541353383,0.9801507537688443,0.9951588448585106
road,scs_can,wo_ssl,42,1.0,0.9984579662879527,0.9989785495403473,0.9191729323308271,0.9574155653450808,0.9783151656771887,0.9984264792706672,1.8065215427693975e-05,0.08082706766917293,0.773316582914573,0.990963826783108
road,scs_can,wo_mfm,42,1.0,0.9981920984065652,0.9938398357289527,0.9097744360902256,0.9499509322865555,0.9745151773346135,0.9981529133438323,0.00010839129256616385,0.09022556390977443,0.99,0.9844244734770717
road,scs_can,wo_ipc,42,1.0,0.9985643134405077,0.9949647532729103,0.9285714285714286,0.9606222654350997,0.9799455465610789,0.998539996225386,9.032607713846988e-05,0.07142857142857142,0.99,0.9869139331709275
road,scs_can,wo_transition,42,1.0,0.9980857512540102,0.9686274509803922,0.9285714285714286,0.9481765834932822,0.9736007247061731,0.9980659234971664,0.0005780868936862072,0.07142857142857142,0.8471859296482412,0.9793900426026677
