setting,window_size,classifier,supervised_labels_used,feature_groups,score_available,threshold_rule,validation_used,test_used_for_selection,source_script_or_log
ctt_test01-test04,10/20/100 sensitivity; W100 reported as fixed row,GradientBoostingClassifier for GRAIN rows,True,same-ID timing|payload bytes|payload statistics|payload delta|CAN-ID behavior,True,default or validation-selected where recorded; best-test only diagnostic,train_01 suffix -2 or recorded validation split where available,False,cmf_can.analysis.protocol_rescue; scripts/build_final_evidence_completion.py; final_grain_can logs
