dataset,model,seed,label_ratio,epochs,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test01,transformer,42,1.0,5,0.993897092350321,1.0,0.8199689601655458,0.9010801591813531,0.9489657893784188,0.9778408283367711,0.9867831283539235,0.0,0.1800310398344542,0.2034057092666645,0.9627521986549405,0.9797315082916557,9.076222113307556e-05,3.284368722233921e-05,0.9679255043973098,0.9777893911680167,0.0004175062172121476,7.689205631322693e-06,0.9679255043973098,0.9777893911680167,0.0004175062172121476,7.689205631322693e-06
ctt_test01,concat_fusion,42,1.0,5,0.995984006173056,1.0,0.8815312984997413,0.937036018696728,0.9674809374235767,0.975066590490381,0.9886317899896115,0.0,0.11846870150025866,6.2425193573290585e-06,0.950336264873254,0.9732450331125827,9.076222113307556e-05,1.1185086350451456e-06,0.958613554061045,0.972193074501574,0.00047196354989199294,7.181220667007437e-07,0.9612002069322297,0.9667013527575443,0.000962079544010601,5.879415425624757e-07
ctt_test01,cmf_can,42,1.0,5,0.9962645996282137,0.9994192799070848,0.8903259182617693,0.9417236662106703,0.969897063064842,0.9718368179696163,0.9847329304504921,1.8152444226615113e-05,0.10967408173823073,0.0004993513273075358,0.9156751163993792,0.9546925566343042,9.076222113307556e-05,0.0004025544913019985,0.9384376616658044,0.9615690432016962,0.00047196354989199294,0.0003335037617944181,0.9518882565959649,0.9620915032679739,0.0009439270997839859,0.0003085774660576135
ctt_test02,transformer,42,1.0,5,0.08697944939899185,0.08697944939899185,1.0,0.16003881112395302,0.08001940556197651,0.04700698081574745,0.07374191209144373,1.0,0.0,0.20340568900108527,0.0001783166904422254,0.0003565697985380638,0.0,0.99993896484375,0.0005349500713266762,0.0010651517841292386,0.0003737238180984253,0.9999203681945801,0.000891583452211127,0.0017677214071062399,0.0007474476361968506,0.9999163150787354
ctt_test02,concat_fusion,42,1.0,5,0.08697944939899185,0.08697944939899185,1.0,0.16003881112395302,0.08001940556197651,0.05301819302611696,0.09448458512839468,1.0,0.0,6.24252215857274e-06,0.0023181169757489303,0.004624688722874423,1.698744627720115e-05,0.9999936819076538,0.003566333808844508,0.007080899274207825,0.0003567363718212241,0.9999934434890747,0.005706134094151213,0.011233982797963843,0.0009682844378004655,0.9999932050704956
