dataset,model,seed,label_ratio,epochs,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
road,cmf_can,42,0.02,1,0.05927081302398128,0.042896318762145176,0.8633040935672515,0.08173151784632952,0.05870765285292366,0.02858733711709773,0.22739622914155036,0.9817074306577501,0.13669590643274854,0.2632091701030731,0.0,0.0,0.0,1.000000000001,0.0,0.0,0.0,1.000000000001,0.0,0.0,0.0,1.000000000001
