dataset,model,seed,label_ratio,epochs,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
road,stats_only,42,1.0,5,0.12958400538825574,0.03432416147820848,0.6246345029239766,0.06507253550622549,0.1254199393275921,0.02917984738472871,0.24401389007355612,0.8956466665424808,0.3753654970760234,0.043562067858874794,0.0,0.0,0.0,1.000000000001,0.0,0.0,0.0,1.000000000001,0.0,0.0,0.0,1.000000000001
road,stats_only,42,1.0,5,0.9045002570056186,0.19047619047619047,0.2982456140350877,0.23247863247863249,0.5907805096090643,0.17881454867179122,0.6641595329273764,0.06460145669951381,0.7017543859649122,0.8371804922819137,0.005847953216374269,0.011611030478955007,7.451148408248421e-05,0.9921121597290039,0.019371345029239765,0.03768218983291859,0.00044706890449490525,0.9883474707603455,0.03399122807017544,0.06453851492019431,0.0009872771640929159,0.984499454498291
road,cmf_can,42,1.0,5,0.983356670625144,0.9983361064891847,0.6578947368421053,0.7931262392597488,0.8922278995447397,0.7600893013749596,0.8792601110395409,5.588361306186316e-05,0.34210526315789475,0.9999995231628418,0.702485380116959,0.8243619987132746,9.313935510310526e-05,0.999987006187439,0.7076023391812866,0.8245315161839863,0.00044706890449490525,0.7487550377845764,0.7083333333333334,0.820838627700127,0.0008941378089898105,0.0015784852439537644
