dataset,method,score_source,threshold_policy,threshold,precision,recall,f1,aupr,auroc,fpr,attack_events,event_recall,median_detection_delay_s,p90_detection_delay_s,false_alarm_windows,false_alarm_events,test_duration_h,false_alarm_events_per_hour,false_alarm_windows_per_hour,calibration,val_threshold,val_ece,test_ece,accuracy,macro_f1,fnr,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test02,normality:stats_ledoit_mahal_rollmax9,stats_ledoit_mahal_rollmax9,val_fpr_1em03,5.248978514701674e-08,0.08697944939899185,1.0,0.16003881112395302,0.9146560761737387,0.942964570366522,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_ledoit_mahal_rollmax9,5.248978514701674e-08,0.01633769723747312,0.08697464689138075,0.08697944939899185,0.08001940556197651,0.0,0.5124821683309557,0.6776703607639707,0.0,6.688568656413811e-06,0.8389800285306704,0.9104983067247219,0.0003737238180984253,6.164586866035041e-06,0.8840941512125535,0.9341497880357984,0.0008323848675828563,5.970608422838615e-06
ctt_test02,normality:stats_pca_recon,stats_pca_recon,val_f1,6.206323746483181e-07,0.08697944939899185,1.0,0.16003881112395302,0.9146673145567368,0.9400038641593649,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon,6.206323746483181e-07,0.01617607351252246,0.08696319294784971,0.08697944939899185,0.08001940556197651,0.0,0.829172610556348,0.9061677871967261,8.493723138600574e-05,2.1164800273254514e-05,0.8666191155492154,0.9259788511003145,0.0004926359420388333,2.04553271032637e-05,0.8762482168330956,0.9289224952741022,0.0009852718840776666,2.011504693655297e-05
ctt_test02,normality:stats_pca_recon,stats_pca_recon,val_fpr_1em04,1.2609989141765254e-07,0.08697944939899185,1.0,0.16003881112395302,0.9146673145567368,0.9400038641593649,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon,1.2609989141765254e-07,0.01617607351252246,0.08696319294784971,0.08697944939899185,0.08001940556197651,0.0,0.829172610556348,0.9061677871967261,8.493723138600574e-05,2.1164800273254514e-05,0.8666191155492154,0.9259788511003145,0.0004926359420388333,2.04553271032637e-05,0.8762482168330956,0.9289224952741022,0.0009852718840776666,2.011504693655297e-05
ctt_test02,normality:stats_pca_recon,stats_pca_recon,val_fpr_1em03,5.132732638912785e-08,0.08697944939899185,1.0,0.16003881112395302,0.9146673145567368,0.9400038641593649,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon,5.132732638912785e-08,0.01617607351252246,0.08696319294784971,0.08697944939899185,0.08001940556197651,0.0,0.829172610556348,0.9061677871967261,8.493723138600574e-05,2.1164800273254514e-05,0.8666191155492154,0.9259788511003145,0.0004926359420388333,2.04553271032637e-05,0.8762482168330956,0.9289224952741022,0.0009852718840776666,2.011504693655297e-05
ctt_test02,normality:stats_pca_recon_rollmean9,stats_pca_recon_rollmean9,val_f1,1.5531069943046993e-07,0.08697944939899185,1.0,0.16003881112395302,0.9166916042083658,0.9402047707001302,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon_rollmean9,1.5531069943046993e-07,0.016336948897205394,0.08684595531384913,0.08697944939899185,0.08001940556197651,0.0,0.8924750356633381,0.9427387455264645,8.493723138600574e-05,0.0001709753072689359,0.8935449358059915,0.9428920876846364,0.00016987446277201147,0.00015091848475908907,0.8937232524964337,0.9387525753886496,0.0009852718840776666,0.0001445907591194039
ctt_test02,normality:stats_pca_recon_rollmean9,stats_pca_recon_rollmean9,val_fpr_1em04,0.9999999965606665,0.0,0.0,0.0,0.9166916042083658,0.9402047707001302,0.0,2788,0.0,,,0,0,0.6786022650533252,0.0,0.0,stats_pca_recon_rollmean9,0.9999999965606665,0.016336948897205394,0.08684595531384913,0.9130205506010082,0.4772664623566993,1.0,0.8924750356633381,0.9427387455264645,8.493723138600574e-05,0.0001709753072689359,0.8935449358059915,0.9428920876846364,0.00016987446277201147,0.00015091848475908907,0.8937232524964337,0.9387525753886496,0.0009852718840776666,0.0001445907591194039
ctt_test02,normality:stats_pca_recon_rollmean9,stats_pca_recon_rollmean9,val_fpr_1em03,1.6744881580486873e-07,0.08697944939899185,1.0,0.16003881112395302,0.9166916042083658,0.9402047707001302,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon_rollmean9,1.6744881580486873e-07,0.016336948897205394,0.08684595531384913,0.08697944939899185,0.08001940556197651,0.0,0.8924750356633381,0.9427387455264645,8.493723138600574e-05,0.0001709753072689359,0.8935449358059915,0.9428920876846364,0.00016987446277201147,0.00015091848475908907,0.8937232524964337,0.9387525753886496,0.0009852718840776666,0.0001445907591194039
ctt_test02,normality:stats_pca_recon_rollmax9,stats_pca_recon_rollmax9,val_f1,8.527395670715663e-07,0.08697944939899185,1.0,0.16003881112395302,0.9159433466671916,0.9441522285287948,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon_rollmax9,8.527395670715663e-07,0.01633963048851038,0.08696131101227247,0.08697944939899185,0.08001940556197651,0.0,0.27549928673323826,0.4319865790577381,0.0,2.6997195788603865e-05,0.8944365192582026,0.9430344049633391,0.00023782424788081608,2.2713481657064562e-05,0.8944365192582026,0.9430344049633391,0.00023782424788081608,2.2713481657064562e-05
ctt_test02,normality:stats_pca_recon_rollmax9,stats_pca_recon_rollmax9,val_fpr_1em04,1.0,0.0,0.0,0.0,0.9159433466671916,0.9441522285287948,0.0,2788,0.0,,,0,0,0.6786022650533252,0.0,0.0,stats_pca_recon_rollmax9,1.0,0.01633963048851038,0.08696131101227247,0.9130205506010082,0.4772664623566993,1.0,0.27549928673323826,0.4319865790577381,0.0,2.6997195788603865e-05,0.8944365192582026,0.9430344049633391,0.00023782424788081608,2.2713481657064562e-05,0.8944365192582026,0.9430344049633391,0.00023782424788081608,2.2713481657064562e-05
ctt_test02,normality:stats_pca_recon_rollmax9,stats_pca_recon_rollmax9,val_fpr_1em03,5.558381779167008e-07,0.08697944939899185,1.0,0.16003881112395302,0.9159433466671916,0.9441522285287948,1.0,2788,1.0,0.0,0.0,58867,600,0.6786022650533252,884.170346753634,86747.42633724363,stats_pca_recon_rollmax9,5.558381779167008e-07,0.01633963048851038,0.08696131101227247,0.08697944939899185,0.08001940556197651,0.0,0.27549928673323826,0.4319865790577381,0.0,2.6997195788603865e-05,0.8944365192582026,0.9430344049633391,0.00023782424788081608,2.2713481657064562e-05,0.8944365192582026,0.9430344049633391,0.00023782424788081608,2.2713481657064562e-05
ctt_test03,supervised:cmf_can,cmf_can,saved_val_threshold,5.481834659804459e-07,1.0,0.044213610334265546,0.08468307613824767,0.3044508192444466,0.7792378962507394,0.0,2623,0.0484178421654594,0.0,0.06392192840576172,0,0,1.654551300406456,0.0,0.0,,,,,,,,,,,,,,,,,,,
ctt_test03,supervised:concat_fusion,concat_fusion,saved_val_threshold,2.8958964685444003e-06,1.0,0.02849913437208683,0.05541887867409038,0.3281319377580842,0.7924482139904594,0.0,2623,0.041174227983225314,0.0,0.1720995187759399,0,0,1.654551300406456,0.0,0.0,,,,,,,,,,,,,,,,,,,
