dataset,model,seed,label_ratio,epochs,aux_loss_weight,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test01,frame_only,42,1.0,15,0.2,0.9985093472694749,0.9983818770226537,0.9575788929125711,0.9775547927119091,0.9883919333014546,0.9689239323721526,0.9755253214529765,5.445733267984534e-05,0.04242110708742887,1.784948112799614e-06,0.9643041903776514,0.9805365597054182,9.076222113307556e-05,1.0351886885473505e-06,0.9684428349715468,0.9819040125885129,0.0001452195538129209,5.456587928165391e-07,0.9684428349715468,0.9819040125885129,0.0001452195538129209,5.456587928165391e-07
ctt_test01,stats_only,42,1.0,15,0.2,0.9962119883553716,0.9798770262716602,0.9068804966373513,0.9419666845781838,0.9700043897682891,0.9516799181785478,0.9818724273453114,0.0006534879921581441,0.09311950336264874,4.315197963933607e-07,0.8696326952922918,0.9289859077093119,9.076222113307556e-05,2.427495928714052e-06,0.9042938437661666,0.9428263214670982,0.000490115994118608,4.933972377330065e-07,0.9141231246766683,0.9424,0.0009076222113307557,3.382923807748739e-07
ctt_test01,wo_stats,42,1.0,15,0.2,0.9952123741713724,0.9987980769230769,0.85980341438179,0.9241034195162635,0.9608158228621545,0.9743153928741383,0.9863829669709,3.6304888453230226e-05,0.14019658561821002,1.933948318765103e-05,0.950336264873254,0.9732450331125827,9.076222113307556e-05,1.679471279203426e-05,0.9653388515261252,0.9756862745098039,0.00047196354989199294,1.0606156138237566e-05,0.966373512674599,0.9698857736240913,0.0009257746555573708,9.653784218244255e-06
ctt_test01,wo_context,42,1.0,15,0.2,0.9863736803339063,1.0,0.5980341438178997,0.7484622855292975,0.8707297232702591,0.9811846925917801,0.9944219877204397,0.0,0.40196585618210035,3.95524801569995e-05,0.966890843248836,0.9818754925137905,9.076222113307556e-05,6.322956778603839e-06,0.9684428349715468,0.9793356003138897,0.00032674399607907203,3.260975290686474e-06,0.9694774961200207,0.9719917012448133,0.0008894697671041406,2.161406428058399e-06
ctt_test01,wo_xattn,42,1.0,15,0.2,0.9951772999894778,1.0,0.8577340920848422,0.9234196602617655,0.960464956745823,0.9789150939615382,0.9928098525269324,0.0,0.14226590791515778,2.3310842777846686e-07,0.9658561821003622,0.9818564291348936,5.445733267984534e-05,1.3246497587715567e-07,0.9679255043973098,0.978044955567172,0.0003993537729855325,9.802245415357902e-08,0.9684428349715468,0.9722150090885484,0.0008350124344242953,9.107883869319267e-08
ctt_test01,wo_gate,42,1.0,15,0.2,0.9855143628774858,0.9990982867448152,0.5732022762545267,0.7284681130834977,0.8605134028598331,0.983530993378039,0.9965329160205669,1.8152444226615113e-05,0.42679772374547337,1.373362820231736e-06,0.9689601655457838,0.9837184873949579,3.6304888453230226e-05,4.1011958273884375e-07,0.9694774961200207,0.9816657936092196,0.00019967688649276624,3.057937192352256e-07,0.9699948266942576,0.9712509712509713,0.000962079544010601,1.9451229604783293e-07
