dataset,model,seed,label_ratio,calibration,threshold_policy,val_threshold,val_ece,test_ece,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03,temperature,platt_coef,platt_intercept
ctt_test04,cmf_can,42,1.0,temperature,val_fpr_5em04,0.011412133462727,0.0133793450930725,0.0073166312543187,0.0113842662632375,0.0113842662632375,1.0,0.0225122471111775,0.0112561235555887,0.1655878849394245,0.6845533875311887,1.0,0.0,0.011412133462727,0.0033222591362126,0.0065832784726793,6.886261907494549e-05,0.1726366728544235,0.015282392026578,0.029040404040404,0.0004284785186885,0.1175087541341781,0.1275747508305647,0.2104109589041095,0.0009793794712881,0.0343897119164466,3.5673611164093018,,
ctt_test04,cmf_can,42,1.0,temperature,val_fpr_1em03,0.0111339604482054,0.0133793450930725,0.0073166312543187,0.0113842662632375,0.0113842662632375,1.0,0.0225122471111775,0.0112561235555887,0.1655878849394245,0.6845533875311887,1.0,0.0,0.0111339604482054,0.0033222591362126,0.0065832784726793,6.886261907494549e-05,0.1726366728544235,0.015282392026578,0.029040404040404,0.0004284785186885,0.1175087541341781,0.1275747508305647,0.2104109589041095,0.0009793794712881,0.0343897119164466,3.5673611164093018,,
ctt_test04,cmf_can,42,1.0,platt,val_f1,0.9999928140640258,0.0087440234006307,0.9885843566226888,0.4226928895612708,0.0143712108426696,0.7355481727574751,0.0281916112766445,0.308786604385807,0.0417137880128095,0.675723466125832,0.5809097517120012,0.2644518272425249,0.9999928140640258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,6.337662220001221,103.22283935546876
ctt_test04,cmf_can,42,1.0,platt,val_fpr_1em04,0.9820689558982848,0.0087440234006307,0.9885843566226888,0.0113842662632375,0.0113842662632375,1.0,0.0225122471111775,0.0112561235555887,0.0417137880128095,0.675723466125832,1.0,0.0,0.9820689558982848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,6.337662220001221,103.22283935546876
ctt_test04,cmf_can,42,1.0,platt,val_fpr_5em04,0.9130698442459106,0.0087440234006307,0.9885843566226888,0.0113842662632375,0.0113842662632375,1.0,0.0225122471111775,0.0112561235555887,0.0417137880128095,0.675723466125832,1.0,0.0,0.9130698442459106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,6.337662220001221,103.22283935546876
ctt_test04,cmf_can,42,1.0,platt,val_fpr_1em03,0.8566128015518188,0.0087440234006307,0.9885843566226888,0.0113842662632375,0.0113842662632375,1.0,0.0225122471111775,0.0112561235555887,0.0417137880128095,0.675723466125832,1.0,0.0,0.8566128015518188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,6.337662220001221,103.22283935546876
road,cmf_can,2024,0.01,raw,val_f1,0.9032270669937134,0.1164768337028972,0.1087986157305672,0.9524628228079192,0.5174418604651163,0.2927631578947368,0.3739495798319328,0.6746214910969455,0.3595488145514902,0.7545523527872579,0.0139150196524039,0.7072368421052632,0.9032270669937134,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.986725687980652,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9803829193115234,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.976032853126526,,,
road,cmf_can,2024,0.01,raw,val_fpr_1em04,0.9851729869842528,0.1164768337028972,0.1087986157305672,0.9550683280455166,0.9547511312217196,0.0771198830409356,0.1427122083192424,0.5598208978910215,0.3595488145514902,0.7545523527872579,0.0001862787102062,0.9228801169590644,0.9851729869842528,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.986725687980652,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9803829193115234,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.976032853126526,,,
road,cmf_can,2024,0.01,raw,val_fpr_5em04,0.9770885109901428,0.1164768337028972,0.1087986157305672,0.9573725163508748,0.8968824940047961,0.1366959064327485,0.2372343799555978,0.6076539771410391,0.3595488145514902,0.7545523527872579,0.0008009984538867,0.8633040935672515,0.9770885109901428,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.986725687980652,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9803829193115234,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.976032853126526,,,
road,cmf_can,2024,0.01,raw,val_fpr_1em03,0.972242534160614,0.1164768337028972,0.1087986157305672,0.9579219766390756,0.857707509881423,0.158625730994152,0.2677359654534238,0.6230372954753524,0.3595488145514902,0.7545523527872579,0.0013412067134847,0.841374269005848,0.972242534160614,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.986725687980652,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9803829193115234,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.976032853126526,,,
road,cmf_can,2024,0.01,temperature,val_f1,0.9399324476718902,0.1015109620090566,0.1046393655749033,0.9524628228079192,0.5174418604651163,0.2927631578947368,0.3739495798319328,0.6746214910969455,0.3595488808929048,0.7545523391703931,0.0139150196524039,0.7072368421052632,0.9399324476718902,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9950594902038574,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9919695258140564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.989690899848938,0.8121206164360046,,
road,cmf_can,2024,0.01,temperature,val_fpr_1em04,0.9943315982818604,0.1015109620090566,0.1046393655749033,0.9550683280455166,0.9547511312217196,0.0771198830409356,0.1427122083192424,0.5598208978910215,0.3595488808929048,0.7545523391703931,0.0001862787102062,0.9228801169590644,0.9943315982818604,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9950594902038574,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9919695258140564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.989690899848938,0.8121206164360046,,
road,cmf_can,2024,0.01,temperature,val_fpr_5em04,0.9902545809745787,0.1015109620090566,0.1046393655749033,0.9573725163508748,0.8968824940047961,0.1366959064327485,0.2372343799555978,0.6076539771410391,0.3595488808929048,0.7545523391703931,0.0008009984538867,0.8633040935672515,0.9902545809745787,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9950594902038574,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9919695258140564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.989690899848938,0.8121206164360046,,
road,cmf_can,2024,0.01,temperature,val_fpr_1em03,0.9876147508621216,0.1015109620090566,0.1046393655749033,0.9579219766390756,0.857707509881423,0.158625730994152,0.2677359654534238,0.6230372954753524,0.3595488808929048,0.7545523391703931,0.0013412067134847,0.841374269005848,0.9876147508621216,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9950594902038574,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9919695258140564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.989690899848938,0.8121206164360046,,
road,cmf_can,2024,0.01,platt,val_f1,0.9128940761089324,0.0820415771285707,0.0890980655992334,0.9524628228079192,0.5174418604651163,0.2927631578947368,0.3739495798319328,0.6746214910969455,0.3595488137240857,0.754552352787258,0.0139150196524039,0.7072368421052632,0.9128940761089324,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9923646450042723,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9876970648765564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.9842821955680848,,1.2134239673614502,-0.3608172833919525
road,cmf_can,2024,0.01,platt,val_fpr_1em04,0.9912607073783876,0.0820415771285707,0.0890980655992334,0.9550683280455166,0.9547511312217196,0.0771198830409356,0.1427122083192424,0.5598208978910215,0.3595488137240857,0.754552352787258,0.0001862787102062,0.9228801169590644,0.9912607073783876,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9923646450042723,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9876970648765564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.9842821955680848,,1.2134239673614502,-0.3608172833919525
road,cmf_can,2024,0.01,platt,val_fpr_5em04,0.9851250648498536,0.0820415771285707,0.0890980655992334,0.9573725163508748,0.8968824940047961,0.1366959064327485,0.2372343799555978,0.6076539771410391,0.3595488137240857,0.754552352787258,0.0008009984538867,0.8633040935672515,0.9851250648498536,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9923646450042723,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9876970648765564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.9842821955680848,,1.2134239673614502,-0.3608172833919525
road,cmf_can,2024,0.01,platt,val_fpr_1em03,0.9811875224113464,0.0820415771285707,0.0890980655992334,0.9579219766390756,0.857707509881423,0.158625730994152,0.2677359654534238,0.6230372954753524,0.3595488137240857,0.754552352787258,0.0013412067134847,0.841374269005848,0.9811875224113464,0.0661549707602339,0.1238877481177275,9.313935510310526e-05,0.9923646450042723,0.1158625730994152,0.2059110100682039,0.0004843246465361,0.9876970648765564,0.1410818713450292,0.2433028679483139,0.0009500214220516,0.9842821955680848,,1.2134239673614502,-0.3608172833919525
road,cmf_can,2026,0.01,raw,val_f1,0.8199016407132151,0.0705111223208719,0.0804753440155498,0.9488824686719012,0.4684569479965899,0.4016812865497076,0.4325068870523416,0.7028713580738526,0.4220455680778432,0.7953352134410874,0.0232289551627144,0.5983187134502924,0.8199016407132151,0.0464181286549707,0.0885634588563458,9.313935510310526e-05,0.9934980869293212,0.1092836257309941,0.1953609931394969,0.0004843246465361,0.9877942800521852,0.1454678362573099,0.2497646689676811,0.0009872771640929,0.9838862419128418,,,
road,cmf_can,2026,0.01,raw,val_fpr_1em04,0.9891863465309144,0.0705111223208719,0.0804753440155498,0.95577730906255,0.931899641577061,0.0950292397660818,0.1724709784411277,0.574876302165029,0.4220455680778432,0.7953352134410874,0.0003539295493918,0.904970760233918,0.9891863465309144,0.0464181286549707,0.0885634588563458,9.313935510310526e-05,0.9934980869293212,0.1092836257309941,0.1953609931394969,0.0004843246465361,0.9877942800521852,0.1454678362573099,0.2497646689676811,0.0009872771640929,0.9838862419128418,,,
road,cmf_can,2026,0.01,raw,val_fpr_5em04,0.9821152687072754,0.0705111223208719,0.0804753440155498,0.958063772842482,0.8656126482213439,0.1600877192982456,0.270203578038248,0.6243075994501617,0.4220455680778432,0.7953352134410874,0.0012666952294022,0.8399122807017544,0.9821152687072754,0.0464181286549707,0.0885634588563458,9.313935510310526e-05,0.9934980869293212,0.1092836257309941,0.1953609931394969,0.0004843246465361,0.9877942800521852,0.1454678362573099,0.2497646689676811,0.0009872771640929,0.9838862419128418,,,
road,cmf_can,2026,0.01,raw,val_fpr_1em03,0.9717303514480592,0.0705111223208719,0.0804753440155498,0.9595703575036778,0.8070175438596491,0.2185672514619883,0.3439746908254242,0.6615585819595615,0.4220455680778432,0.7953352134410874,0.0026637855559488,0.7814327485380117,0.9717303514480592,0.0464181286549707,0.0885634588563458,9.313935510310526e-05,0.9934980869293212,0.1092836257309941,0.1953609931394969,0.0004843246465361,0.9877942800521852,0.1454678362573099,0.2497646689676811,0.0009872771640929,0.9838862419128418,,,
road,cmf_can,2026,0.01,temperature,val_f1,0.8919900596141818,0.0501867872855528,0.0770949070453583,0.9488824686719012,0.4684569479965899,0.4016812865497076,0.4325068870523416,0.7028713580738526,0.4220455032789106,0.7953352168453036,0.0232289551627144,0.5983187134502924,0.8919900596141818,0.0464181286549707,0.0885634588563458,9.313935510310526e-05,0.9990936517715454,0.1092836257309941,0.1953609931394969,0.0004843246465361,0.9978062510490416,0.1454678362573099,0.2497646689676811,0.0009872771640929,0.996755301952362,0.7179132103919983,,
road,cmf_can,2026,0.01,temperature,val_fpr_1em04,0.9981497526168824,0.0501867872855528,0.0770949070453583,0.95577730906255,0.931899641577061,0.0950292397660818,0.1724709784411277,0.574876302165029,0.4220455032789106,0.7953352168453036,0.0003539295493918,0.904970760233918,0.9981497526168824,0.0464181286549707,0.0885634588563458,9.313935510310526e-05,0.9990936517715454,0.1092836257309941,0.1953609931394969,0.0004843246465361,0.9978062510490416,0.1454678362573099,0.2497646689676811,0.0009872771640929,0.996755301952362,0.7179132103919983,,
