dataset,model,seed,label_ratio,epochs,aux_loss_weight,loss,focal_gamma,focal_alpha,sampler,selection_metric,class_weights,supcon_weight,supcon_temperature,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test03,cmf_can_supcon,42,1.0,15,0.2,ce,2.0,,none,f1_at_fpr_1em03,balanced,0.05,0.1,0.9157585092707332,0.7726218097447796,0.04434678385936876,0.08387909319899245,0.5198642100371063,0.16909472636487569,0.5868526858816885,0.0012430553793855755,0.9556532161406313,0.0004200887924525887,0.02317219336795845,0.04525357607282184,8.878966995611254e-05,0.0009667961276136339,0.038220801704621124,0.07326100829610721,0.0004946853040411984,0.0005532042705453932,0.043015048608336666,0.08167909975976737,0.0009766863695172378,0.00045883312122896314
