dataset,model,seed,label_ratio,score,calibration,threshold_policy,val_threshold,val_ece,test_ece,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test01,cmf_can,42,1.0,attack_prob,attack_prob,val_f1,8.835110747895722e-07,0.012395015532336073,0.022872834789647318,0.9852863806951703,1.0,0.5659596482152095,0.7228278823918071,0.8576352406365297,0.9825685832790748,0.9949239971809901,0.0,0.4340403517847905,8.835110747895722e-07,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,2.818119924086204e-07,0.9699948266942576,0.9801359121798223,0.00032674399607907203,1.2356294121218525e-07,0.9705121572684946,0.9722726094843225,0.0009076222113307557,9.007458601217877e-08
ctt_test01,cmf_can,42,1.0,attack_prob,attack_prob,val_fpr_1em04,1.877959903140436e-07,0.012395015532336073,0.022872834789647318,0.9987899407246326,0.9957446808510638,0.9684428349715468,0.981904012588513,0.9906390271867459,0.9825685832790748,0.9949239971809901,0.0001452195538129209,0.03155716502845318,1.877959903140436e-07,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,2.818119924086204e-07,0.9699948266942576,0.9801359121798223,0.00032674399607907203,1.2356294121218525e-07,0.9705121572684946,0.9722726094843225,0.0009076222113307557,9.007458601217877e-08
ctt_test01,cmf_can,42,1.0,attack_prob,attack_prob,val_fpr_5em04,1.877959903140436e-07,0.012395015532336073,0.022872834789647318,0.9987899407246326,0.9957446808510638,0.9684428349715468,0.981904012588513,0.9906390271867459,0.9825685832790748,0.9949239971809901,0.0001452195538129209,0.03155716502845318,1.877959903140436e-07,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,2.818119924086204e-07,0.9699948266942576,0.9801359121798223,0.00032674399607907203,1.2356294121218525e-07,0.9705121572684946,0.9722726094843225,0.0009076222113307557,9.007458601217877e-08
ctt_test01,cmf_can,42,1.0,attack_prob,attack_prob,val_fpr_1em03,1.0122375471155465e-07,0.012395015532336073,0.022872834789647318,0.9984391989056856,0.9837355718782791,0.9699948266942576,0.976816879395676,0.9880046467664827,0.9825685832790748,0.9949239971809901,0.0005627257710250685,0.03000517330574237,1.0122375471155465e-07,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,2.818119924086204e-07,0.9699948266942576,0.9801359121798223,0.00032674399607907203,1.2356294121218525e-07,0.9705121572684946,0.9722726094843225,0.0009076222113307557,9.007458601217877e-08
ctt_test01,cmf_can,42,1.0,attack_margin,attack_margin,val_f1,0.11765963059314655,0.02795098289043884,0.03463649633636138,0.9851110097856968,1.0,0.5607863424728401,0.7185946304275771,0.8554739209042963,0.9825685832790747,0.9949239971809902,0.0,0.43921365752715985,0.11765963059314655,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,0.08446136233776004,0.9699948266942576,0.9801359121798223,0.00032674399607907203,0.06133035985947275,0.9705121572684946,0.9722726094843225,0.0009076222113307557,0.052461843504563864
ctt_test01,cmf_can,42,1.0,attack_margin,attack_margin,val_fpr_1em04,0.07415662521810182,0.02795098289043884,0.03463649633636138,0.9987899407246326,0.9957446808510638,0.9684428349715468,0.981904012588513,0.9906390271867459,0.9825685832790747,0.9949239971809902,0.0001452195538129209,0.03155716502845318,0.07415662521810182,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,0.08446136233776004,0.9699948266942576,0.9801359121798223,0.00032674399607907203,0.06133035985947275,0.9705121572684946,0.9722726094843225,0.0009076222113307557,0.052461843504563864
ctt_test01,cmf_can,42,1.0,attack_margin,attack_margin,val_fpr_5em04,0.07415662521810182,0.02795098289043884,0.03463649633636138,0.9987899407246326,0.9957446808510638,0.9684428349715468,0.981904012588513,0.9906390271867459,0.9825685832790747,0.9949239971809902,0.0001452195538129209,0.03155716502845318,0.07415662521810182,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,0.08446136233776004,0.9699948266942576,0.9801359121798223,0.00032674399607907203,0.06133035985947275,0.9705121572684946,0.9722726094843225,0.0009076222113307557,0.052461843504563864
ctt_test01,cmf_can,42,1.0,attack_margin,attack_margin,val_fpr_1em03,0.0567946413410386,0.02795098289043884,0.03463649633636138,0.9984742730875802,0.9847689075630253,0.9699948266942576,0.9773260359655981,0.9882683062131292,0.9825685832790747,0.9949239971809902,0.0005264208825718383,0.03000517330574237,0.0567946413410386,0.9679255043973098,0.9831844456121912,3.6304888453230226e-05,0.08446136233776004,0.9699948266942576,0.9801359121798223,0.00032674399607907203,0.06133035985947275,0.9705121572684946,0.9722726094843225,0.0009076222113307557,0.052461843504563864
ctt_test01,cmf_can,42,1.0,uncertainty_entropy,uncertainty_entropy,val_f1,2.8186059933113566e-06,0.015967399919696038,0.03333464744808099,0.9930728490757953,0.985479797979798,0.8075530263838593,0.8876883707705431,0.9420572916850897,0.8247744123226765,0.8324814080421826,0.0004175062172121476,0.19244697361614072,2.8186059933113566e-06,0.8039317123642007,0.890289315382412,7.260977690646045e-05,5.589173728342088e-06,0.8075530263838593,0.8884462151394422,0.00036304888453230226,2.9137962360571115e-06,0.8080703569580963,0.8812411847672778,0.0009076222113307557,2.280115706577324e-06
ctt_test01,cmf_can,42,1.0,uncertainty_entropy,uncertainty_entropy,val_fpr_1em04,4.4541495088148125e-06,0.015967399919696038,0.03333464744808099,0.9932306828943215,0.9948816378758797,0.8044490429384377,0.8895881006864989,0.9430482023858011,0.8247744123226765,0.8324814080421826,0.0001452195538129209,0.19555095706156234,4.4541495088148125e-06,0.8039317123642007,0.890289315382412,7.260977690646045e-05,5.589173728342088e-06,0.8075530263838593,0.8884462151394422,0.00036304888453230226,2.9137962360571115e-06,0.8080703569580963,0.8812411847672778,0.0009076222113307557,2.280115706577324e-06
