dataset,model,n,seeds,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,macro_f1_mean,macro_f1_std,aupr_mean,aupr_std,auroc_mean,auroc_std,fpr_mean,fpr_std,fnr_mean,fnr_std,recall_at_fpr_1em04_mean,recall_at_fpr_1em04_std,f1_at_fpr_1em04_mean,f1_at_fpr_1em04_std,recall_at_fpr_5em04_mean,recall_at_fpr_5em04_std,f1_at_fpr_5em04_mean,f1_at_fpr_5em04_std,recall_at_fpr_1em03_mean,recall_at_fpr_1em03_std,f1_at_fpr_1em03_mean,f1_at_fpr_1em03_std
crysys_family_mod_subset,transformer,3,"42,43,44",0.9750147201440842,0.0012686334935709633,0.8773273676654653,0.008033061049383767,0.9933636134241736,0.0037943362298467147,0.9317212883326995,0.003015047216410387,0.9582154688839676,0.001906819987857147,0.9343438282416562,0.019851672541702836,0.9899867669597157,0.002404338950351171,0.028785550782352332,0.002251857760822548,0.006636386575826367,0.003794336229846846,0.13464547060307844,0.06170224852040567,0.233673408428984,0.09843533982687631,0.18988140297754222,0.06367205157121734,0.3152620105313129,0.0918681480016329,0.21867272268483473,0.06964710248626992,0.3538652296628395,0.09519641819210373
crysys_family_mod_subset,concat_fusion,3,"42,43,44",0.9745904336381269,8.648077876246403e-05,0.8743777510408742,0.0027653707912466876,0.9948523845571536,0.0036296660392844513,0.9307255194661921,1.8191011469569254e-05,0.9575836887379197,2.5433679420527226e-05,0.9183675161228272,0.005267985285673914,0.9878496742147801,0.0007429518906877123,0.0296060539546162,0.0008560657752738678,0.0051476154428463,0.0036296660392844612,0.1391370174110522,0.009442522378928758,0.244106994874891,0.014590545931607279,0.1615190512238203,0.005044915158862214,0.27753459920536244,0.007458727455613529,0.18089830936159468,0.008176442235347678,0.3050881658053399,0.011652878411595414
crysys_family_mod_subset,cmf_can,3,"42,43,44",0.9750103906899419,0.0011268480479397918,0.8754576071790675,0.005325166689034922,0.9960888215997982,0.002995982536451118,0.9318765710900707,0.002876768033242727,0.9582876238597686,0.0017875487836331407,0.9349629661614601,0.015604733516622973,0.9898886208592504,0.002133330605976982,0.0293551994815674,0.0014701239036368646,0.0039111784002018,0.0029959825364512054,0.1622760534948271,0.007285466835489523,0.27908443055991,0.010746592158628126,0.2038607115821347,0.03684704180072963,0.3369965705301155,0.050225304902778295,0.23358566742366893,0.04828359245907613,0.3756512922038979,0.06236310138468433
