dataset,model,seed,label_ratio,score,calibration,threshold_policy,val_threshold,val_ece,test_ece,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test03,cmf_can,2026,1.0,ensemble_a0.75_stats_diag_mahal,ensemble_a0.75_stats_diag_mahal,val_fpr_1em04,0.9835730216103977,0.48402311474950577,0.41321381463544055,0.9201825193695207,0.9797822706065319,0.08389932081502198,0.15456329735034346,0.5563386675518112,0.2869297171454652,0.7137199172015339,0.00016489510134706613,0.9161006791849781,0.9835730216103977,0.081369023838061,0.15036298757228989,8.878966995611254e-05,0.9851760768922474,0.08975895591956319,0.1639503770372172,0.0004946853040411984,0.9784682890582781,0.09908110267678785,0.17861001080302483,0.0009893706080823968,0.9720189398031931
ctt_test03,cmf_can,2026,1.0,ensemble_a0.75_stats_diag_mahal,ensemble_a0.75_stats_diag_mahal,val_fpr_5em04,0.9797123740675229,0.48402311474950577,0.41321381463544055,0.9203793994000949,0.958092485549133,0.08829404714342788,0.16168759907328376,0.5599462537444198,0.2869297171454652,0.7137199172015339,0.00036784291838960905,0.9117059528565721,0.9797123740675229,0.081369023838061,0.15036298757228989,8.878966995611254e-05,0.9851760768922474,0.08975895591956319,0.1639503770372172,0.0004946853040411984,0.9784682890582781,0.09908110267678785,0.17861001080302483,0.0009893706080823968,0.9720189398031931
ctt_test03,cmf_can,2026,1.0,ensemble_a0.75_stats_diag_mahal,ensemble_a0.75_stats_diag_mahal,val_fpr_1em03,0.9771642441487862,0.48402311474950577,0.41321381463544055,0.9204604676479785,0.9396433470507545,0.0912238646956985,0.16630250060694343,0.5622702851821019,0.2869297171454652,0.7137199172015339,0.000558106496866993,0.9087761353043015,0.9771642441487862,0.081369023838061,0.15036298757228989,8.878966995611254e-05,0.9851760768922474,0.08975895591956319,0.1639503770372172,0.0004946853040411984,0.9784682890582781,0.09908110267678785,0.17861001080302483,0.0009893706080823968,0.9720189398031931
ctt_test03,cmf_can,2026,1.0,ensemble_a0.25_stats_tail_count,ensemble_a0.25_stats_tail_count,val_f1,0.9877148430500162,0.48376175443793956,0.4129524224457341,0.9165112858582232,0.8440366972477065,0.04900785723798109,0.09263687853996223,0.5244397025249933,0.5218313825021431,0.8674776168797854,0.0008625282224308075,0.9509921427620189,0.9877148430500162,0.018644293514449326,0.03659652333028362,2.5368477130317865e-05,0.9969605517225394,0.03995205753096284,0.07648183556405352,0.0004566325883457216,0.9915466990625736,0.052070848315354905,0.0980195537728754,0.0009893706080823968,0.9862952329848026
ctt_test03,cmf_can,2026,1.0,ensemble_a0.25_stats_tail_count,ensemble_a0.25_stats_tail_count,val_fpr_1em04,0.9852393800846827,0.48376175443793956,0.4129524224457341,0.9168818835628337,0.8346774193548387,0.05513383939272873,0.10343535290443473,0.529928121594273,0.5218313825021431,0.8674776168797854,0.0010401075623430326,0.9448661606072712,0.9852393800846827,0.018644293514449326,0.03659652333028362,2.5368477130317865e-05,0.9969605517225394,0.03995205753096284,0.07648183556405352,0.0004566325883457216,0.9915466990625736,0.052070848315354905,0.0980195537728754,0.0009893706080823968,0.9862952329848026
ctt_test03,cmf_can,2026,1.0,ensemble_a0.25_stats_tail_count,ensemble_a0.25_stats_tail_count,val_fpr_5em04,0.9817271410066711,0.48376175443793956,0.4129524224457341,0.9178778648939743,0.8286163522012578,0.0701824477293914,0.12940454266421117,0.5431554980305359,0.5218313825021431,0.8674776168797854,0.0013825820036023238,0.9298175522706086,0.9817271410066711,0.018644293514449326,0.03659652333028362,2.5368477130317865e-05,0.9969605517225394,0.03995205753096284,0.07648183556405352,0.0004566325883457216,0.9915466990625736,0.052070848315354905,0.0980195537728754,0.0009893706080823968,0.9862952329848026
ctt_test03,cmf_can,2026,1.0,ensemble_a0.25_stats_tail_count,ensemble_a0.25_stats_tail_count,val_fpr_1em03,0.9798123051244899,0.48376175443793956,0.4129524224457341,0.9182021378855084,0.8213256484149856,0.0759089093088294,0.13897354626356212,0.548017513415444,0.5218313825021431,0.8674776168797854,0.0015728455820797078,0.9240910906911706,0.9798123051244899,0.018644293514449326,0.03659652333028362,2.5368477130317865e-05,0.9969605517225394,0.03995205753096284,0.07648183556405352,0.0004566325883457216,0.9915466990625736,0.052070848315354905,0.0980195537728754,0.0009893706080823968,0.9862952329848026
ctt_test03,cmf_can,2026,1.0,ensemble_a0.5_stats_tail_count,ensemble_a0.5_stats_tail_count,val_f1,0.9893770303645176,0.48401532278578235,0.41320584773803165,0.9166618411757212,0.9264305177111717,0.04527899853509122,0.08633824276282377,0.5213389814695091,0.40032829164520845,0.8142457882660681,0.0003424744412592912,0.9547210014649088,0.9893770303645176,0.036889066453589026,0.07111681643132221,5.073695426063573e-05,0.9943846867310825,0.048208816087361835,0.09152970922882428,0.0004946853040411984,0.9879595183174122,0.067385803702224,0.12504633634004694,0.0009893706080823968,0.9826081133694412
ctt_test03,cmf_can,2026,1.0,ensemble_a0.5_stats_tail_count,ensemble_a0.5_stats_tail_count,val_fpr_1em04,0.9837365880652996,0.48401532278578235,0.41320584773803165,0.9178894460722434,0.8802177858439202,0.0645891596750566,0.12034739454094293,0.5386410855377796,0.40032829164520845,0.8142457882660681,0.0008371597453004896,0.9354108403249434,0.9837365880652996,0.036889066453589026,0.07111681643132221,5.073695426063573e-05,0.9943846867310825,0.048208816087361835,0.09152970922882428,0.0004946853040411984,0.9879595183174122,0.067385803702224,0.12504633634004694,0.0009893706080823968,0.9826081133694412
ctt_test03,cmf_can,2026,1.0,ensemble_a0.5_stats_tail_count,ensemble_a0.5_stats_tail_count,val_fpr_5em04,0.9789098287576475,0.48401532278578235,0.41320584773803165,0.9188970085816531,0.839142091152815,0.08336662671460913,0.1516656571774682,0.5545392181921737,0.40032829164520845,0.8142457882660681,0.001522108627819072,0.9166333732853909,0.9789098287576475,0.036889066453589026,0.07111681643132221,5.073695426063573e-05,0.9943846867310825,0.048208816087361835,0.09152970922882428,0.0004946853040411984,0.9879595183174122,0.067385803702224,0.12504633634004694,0.0009893706080823968,0.9826081133694412
