dataset,model,seed,label_ratio,epochs,aux_loss_weight,loss,focal_gamma,focal_alpha,sampler,selection_metric,class_weights,supcon_weight,supcon_temperature,accuracy,precision,recall,f1,macro_f1,aupr,auroc,fpr,fnr,threshold,recall_at_fpr_1em04,f1_at_fpr_1em04,actual_fpr_at_1em04,threshold_at_fpr_1em04,recall_at_fpr_5em04,f1_at_fpr_5em04,actual_fpr_at_5em04,threshold_at_fpr_5em04,recall_at_fpr_1em03,f1_at_fpr_1em03,actual_fpr_at_1em03,threshold_at_fpr_1em03
ctt_test02,cmf_can,2024,1.0,15,0.2,ce,2.0,,none,f1,balanced,0.0,0.1,0.0869794493989918,0.0869794493989918,1.0,0.160038811123953,0.0800194055619765,0.9073007098311991,0.9651481895998684,1.0,0.0,3.6805389186157147e-07,0.7519614835948645,0.8580730491402991,6.79497851088046e-05,3.908124199369922e-05,0.7617689015691869,0.8624205107499747,0.0004586610494844,3.145184018649161e-05,0.7674750356633381,0.8633901705115345,0.0009852718840776,2.884572859329637e-05
ctt_test02,cmf_can,2026,1.0,15,0.2,ce,2.0,,none,f1,balanced,0.0,0.1,0.0869794493989918,0.0869794493989918,1.0,0.160038811123953,0.0800194055619765,0.931392573418716,0.972063738691686,1.0,0.0,4.542226633930308e-07,0.8102710413694721,0.8947523875159987,8.493723138600574e-05,9.949364539352246e-06,0.8313124108416547,0.9053306146227788,0.0004926359420388,9.001015314424876e-06,0.838623395149786,0.9072145061728396,0.0009682844378004,8.562980838178191e-06
ctt_test03,cmf_can,2024,1.0,15,0.2,ce,2.0,,none,f1,balanced,0.0,0.1,0.9156542786663115,1.0,0.0300972166733253,0.0584356819650937,0.5071426586645164,0.2494043648468698,0.7028690806747336,0.0,0.9699027833266748,3.6805350987379685e-07,0.0611266480223731,0.1151097178683385,8.878966995611254e-05,1.1417495926480117e-07,0.0683180183779464,0.1272952853598014,0.000482001065476,9.313242088637709e-08,0.073112265281662,0.1349889353331694,0.000964002130952,8.29731590101801e-08
ctt_test03,cmf_can,2026,1.0,15,0.2,ce,2.0,,none,f1,balanced,0.0,0.1,0.916650259997452,1.0,0.0415501398322013,0.0797851937092443,0.5180667066239598,0.1977728830262421,0.6123356125469144,0.0,0.9584498601677988,4.542160252185762e-07,0.0713810094553202,0.1331346249379036,8.878966995611254e-05,1.4522426283747336e-07,0.0776401651351711,0.1434194341943419,0.000482001065476,1.2111813418869133e-07,0.0787055533359968,0.144746509919177,0.0008371597453004,1.1736115368421453e-07
ctt_test04,cmf_can,2024,1.0,15,0.2,ce,2.0,,none,f1,balanced,0.0,0.1,0.5358850226928895,0.0183793353182586,0.7588039867109635,0.0358893777498428,0.3651353643082747,0.2773919660391631,0.7503218736428134,0.4666819694709055,0.2411960132890365,3.668745671348096e-07,0.0411960132890365,0.0785307156428119,9.181682543326065e-05,5.873643749509938e-05,0.0591362126245847,0.1073582629674306,0.000489689735644,2.5756709874258377e-05,0.2478405315614618,0.3715139442231076,0.0009946822755269,1.6138313867486431e-06
ctt_test04,cmf_can,2026,1.0,15,0.2,ce,2.0,,none,f1,balanced,0.0,0.1,0.1584795763993948,0.0107267053053945,0.7993355481727574,0.0211693282301702,0.1415873507713589,0.2200726892424336,0.6549681913928336,0.8489001109453307,0.2006644518272425,4.542160252185762e-07,0.0,0.0,9.946822755269905e-05,0.9613090753555298,0.0006644518272425,0.0012771392081736,0.0004590841271663,0.0563598461449146,0.2199335548172757,0.3367243133265514,0.0009946822755269,1.994128524529515e-06
